eventID,PrecipitatingEvent,UnsafeManeuverType,FrameCount,FrameRate,EventStartFrame,EventEndFrame,VideoStart,VideoEnd,TimeseriesBegin,TimeseriesEnd,Dataset
151587522,Other vehicle ahead - decelerating,4,443,15,317,454,9,451,1102500,1131900,train
151856744,Subject over right edge of road,5,425,15,354,381,27,451,75800,103900,test
145716604,Other vehicle entering intersection - turning same direction,3,445,15,313,374,7,451,235500,264900,train
151568656,Subject over right edge of road,5,450,15,299,344,0,449,391000,420800,train
151859943,"Other vehicle lane change - left, sideswipe threat",2,437,15,328,361,14,450,655100,684000,train
151607638,Other vehicle entering intersection - straight across path,3,437,15,329,373,15,451,139900,168900,train
142049715,Subject over right edge of road,5,439,15,321,397,11,449,1376800,1405800,train
150882744,Other vehicle ahead - stopped on roadway more than 2 seconds,4,443,15,318,384,9,451,350500,379900,train
151864859,Subject over right edge of road,5,438,15,327,360,14,451,8900,37900,validation
151097695,Animal in roadway,9,440,15,321,368,11,450,13900,43000,train
151878911,Other vehicle ahead - decelerating,4,449,15,303,364,2,450,2918200,2947900,train
151568722,Other vehicle ahead - decelerating,4,446,15,312,357,6,451,1287300,1316900,train
151568996,Subject over left edge of road,5,360,15,320,373,56,415,5800,29600,train
150780268,Other vehicle lane change - right in front of subject,2,438,15,325,385,13,450,216000,245000,test
151607572,Other vehicle entering intersection - straight across path,3,440,15,322,355,12,451,145800,174900,train
151598309,Other vehicle ahead - decelerating,4,444,15,315,400,8,451,618600,648000,validation
151865006,Subject vehicle - end departure,9,447,15,309,345,5,451,37300,66900,train
151859907,Other vehicle lane change - left in front of subject,2,447,15,308,350,4,450,988400,1018000,train
151610555,Other vehicle ahead - stopped on roadway more than 2 seconds,4,449,15,303,360,2,450,660200,689900,train
151859944,Other vehicle ahead - decelerating,4,450,15,303,445,2,451,534200,564000,train
151862650,Other vehicle ahead - decelerating,4,444,15,313,357,7,450,589500,618900,validation
151859851,Object in roadway,9,450,15,299,423,0,449,449100,478900,train
150780178,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,300,352,1,449,1358200,1387900,train
151862647,"Other vehicle lane change - right, sideswipe threat",2,437,15,286,320,0,436,203600,232500,train
37034265,"Other vehicle lane change - right, sideswipe threat",2,449,15,303,344,2,450,887200,916900,validation
150780288,Other event not attributed to subject vehicle,8,443,15,315,349,8,450,53500,82900,train
143949590,Other vehicle ahead - stopped on roadway more than 2 seconds,4,451,15,301,441,1,451,691100,720900,train
151600655,Other vehicle ahead - slowed and stopped 2 seconds or less,4,446,15,309,372,5,450,2447300,2476800,test
151609048,Other vehicle ahead - stopped on roadway more than 2 seconds,4,448,15,307,410,4,451,135200,164800,train
151861969,Subject lane change - right behind vehicle,0,447,15,310,349,5,451,294300,323900,train
142049705,Other vehicle entering intersection - turning same direction,3,441,15,323,374,11,451,1104700,1133900,train
151570841,Other vehicle ahead - decelerating,4,447,15,310,362,5,451,686300,715900,train
151609110,Other vehicle - making U-turn,3,443,15,291,343,0,442,221300,250600,train
151575000,"Other vehicle lane change - left, sideswipe threat",2,438,15,325,382,13,450,1108800,1137800,train
136408704,"Subject lane change - left, sideswipe threat",0,449,15,298,356,0,448,215000,244800,train
151574089,"Other vehicle lane change - left, sideswipe threat",2,438,15,324,358,13,450,582000,611000,train
151570807,Other vehicle ahead - decelerating,4,441,15,321,389,11,451,1813800,1843000,train
151870536,Other vehicle ahead - decelerating,4,450,15,302,334,1,450,648000,677800,train
151569155,Other vehicle ahead - decelerating,4,439,15,326,379,13,451,1429900,1459000,train
151600330,Other vehicle ahead - at a slower constant speed,4,450,15,301,392,1,450,1344000,1373800,train
151859540,Other vehicle ahead - decelerating,4,446,15,312,419,6,451,933300,962900,validation
151568497,Other vehicle ahead - decelerating,4,438,15,327,390,14,451,410900,439900,train
10554388,Other vehicle ahead - decelerating,4,450,15,299,396,0,449,368100,397800,train
151590868,Subject lane change - right behind vehicle,0,438,15,328,393,14,451,625900,654900,train
151570555,"Other vehicle lane change - right, sideswipe threat",2,450,15,304,351,2,451,1023200,1053000,train
151609042,Animal in roadway,9,440,15,324,381,12,451,892800,921900,train
151590942,Other vehicle ahead - decelerating,4,445,15,313,405,7,451,3484400,3513900,train
150780313,Animal in roadway,9,445,15,310,339,6,450,1317500,1346900,validation
143083677,Other vehicle ahead - decelerating,4,441,15,318,423,9,449,455700,484800,train
144912671,Other vehicle lane change - left in front of subject,2,446,15,311,345,6,451,359400,389000,test
147721361,Other vehicle ahead - decelerating,4,447,15,309,425,5,451,674300,703900,train
151864631,Other vehicle entering intersection - turning onto opposite direction,3,439,15,325,369,13,451,882900,912000,train
142190414,Subject over right edge of road,5,440,15,320,391,10,449,1254800,1283900,test
143309750,Subject over left edge of road,5,448,15,306,419,3,450,101300,130900,train
143897318,Other vehicle ahead - decelerating,4,446,15,310,390,5,450,446400,475900,train
151861982,Other vehicle ahead - stopped on roadway more than 2 seconds,4,442,15,320,407,10,451,209700,238900,train
151601469,Animal approaching roadway,9,447,15,309,348,5,451,11300,40900,train
143062566,Subject in intersection - turning right,1,444,15,316,357,8,451,220500,249900,train
151582641,This vehicle lost control - excessive speed,6,449,15,304,416,2,450,780200,809900,train
151607576,Animal in roadway,9,449,15,306,345,3,451,464100,493900,train
151593377,Other vehicle ahead - decelerating,4,448,15,305,376,3,450,1529200,1558800,train
151859406,Subject lane change - left behind vehicle,0,449,15,301,357,1,449,906100,935800,train
151859445,Other vehicle lane change - left in front of subject,2,448,15,305,342,3,450,314300,343900,train
151859402,"Other vehicle lane change - left, sideswipe threat",2,442,15,320,393,10,451,632600,661900,validation
151568728,Other vehicle ahead - decelerating,4,449,15,301,408,1,449,1204100,1233800,train
151599160,Other vehicle ahead - decelerating,4,450,15,299,335,0,449,1923000,1952800,validation
144830488,Other vehicle entering intersection - turning same direction,3,449,15,299,397,0,448,353500,383200,test
151859969,Other vehicle ahead - decelerating,4,439,15,326,378,13,451,1039800,1068900,train
143140008,Other vehicle entering intersection - turning same direction,3,445,15,313,374,7,451,480500,509900,train
143062644,"Subject lane change - left, sideswipe threat",0,447,15,305,343,3,449,581500,611000,train
151607153,"Other vehicle lane change - right, sideswipe threat",2,450,15,304,347,2,451,692200,722000,train
151607146,Other vehicle ahead - decelerating,4,444,15,314,370,7,450,1976400,2005800,train
16662174,Other vehicle ahead - decelerating,4,438,15,325,452,13,450,153900,183000,train
29714700,Other vehicle - backing,8,451,15,300,373,0,450,421100,450900,train
145785792,Other vehicle entering intersection - turning same direction,3,438,15,328,398,14,451,1742900,1771900,train
31281085,Subject over left edge of road,5,445,15,312,350,6,450,620500,649900,train
151578826,"Subject lane change - right, sideswipe threat",0,446,15,309,412,5,450,251400,280900,test
150780380,Other vehicle ahead - slowed and stopped 2 seconds or less,4,443,15,317,375,9,451,165600,194900,train
151859884,Other vehicle entering intersection - straight across path,3,449,15,303,335,2,450,224100,253800,train
151862008,Subject lane change - right in front of vehicle,0,438,15,327,360,14,451,437000,466000,train
151605350,Other vehicle lane change - right in front of subject,2,440,15,321,346,11,450,1729800,1758900,train
150780376,Pedestrian in roadway,9,410,15,347,387,42,451,5800,32900,train
151862001,Other vehicle entering intersection - turning onto opposite direction,3,447,15,296,368,0,446,1297800,1327500,train
151594446,Other vehicle lane change - left in front of subject,2,449,15,306,343,3,451,494200,524000,train
134938067,This vehicle lost control - excessive speed,6,442,15,317,419,9,450,520700,549900,validation
31297565,Subject over right edge of road,5,450,15,299,378,0,449,163100,192900,train
29880028,Subject over right edge of road,5,445,15,309,395,5,449,382700,412100,test
151568782,Subject vehicle backing,7,447,15,300,427,1,447,170900,200500,train
35258181,Other vehicle ahead - slowed and stopped 2 seconds or less,4,444,15,313,382,7,450,1226500,1255900,train
10858129,Other vehicle ahead - slowed and stopped 2 seconds or less,4,450,15,300,369,0,449,47100,76800,train
151558142,Subject vehicle - end departure,9,450,15,299,375,0,449,2036000,2065800,validation
150716965,"Other vehicle lane change - right, sideswipe threat",2,446,15,310,345,5,450,1988300,2017900,train
142007836,Subject over right edge of road,5,439,15,322,375,11,449,1599900,1629000,train
151859960,Pedestrian in roadway,9,451,15,302,370,1,451,2800100,2829900,validation
151097673,Subject over right edge of road,5,441,15,317,401,9,449,1058700,1087900,train
51722185,Other vehicle entering intersection - left turn across path,3,438,15,326,370,13,450,473800,502800,train
151598521,Pedalcyclist/other non-motorist approaching roadway,9,440,15,322,382,11,450,1385800,1414900,train
151587474,Other vehicle ahead - decelerating,4,439,15,327,444,13,451,1237800,1266900,train
116591901,Subject over left edge of road,5,439,15,322,392,11,449,50800,79900,train
129878681,Subject over left edge of road,5,443,15,313,414,7,449,60600,89900,train
151859418,Other vehicle ahead - slowed and stopped 2 seconds or less,4,443,15,317,428,9,451,877500,906900,train
151860043,Other vehicle ahead - decelerating,4,446,15,311,358,6,451,1002400,1031900,train
30883533,Subject over right edge of road,5,439,15,324,388,12,450,11800,40900,train
31281087,Subject over right edge of road,5,448,15,305,379,3,450,18300,48000,train
36948269,"Subject lane change - left, sideswipe threat",0,449,15,302,376,1,449,125200,154900,train
29858045,Other vehicle ahead - slowed and stopped 2 seconds or less,4,439,15,322,401,11,449,333800,362900,train
151569706,Other vehicle lane change - right in front of subject,2,439,15,324,395,12,450,1107800,1136900,train
151568827,Other vehicle ahead - decelerating,4,445,15,314,400,7,451,1238400,1267900,validation
151569117,"Other vehicle lane change - left, sideswipe threat",2,442,15,320,410,10,451,1037900,1067200,train
151591697,Other vehicle lane change - right in front of subject,2,442,15,320,353,10,451,1356900,1386100,train
151568776,Other vehicle ahead - decelerating,4,444,15,315,382,8,451,968500,997900,train
151586568,Other vehicle ahead - decelerating,4,428,15,277,381,0,427,1924100,1952400,train
138362022,Subject over right edge of road,5,443,15,314,411,7,449,1002600,1031900,validation
151568624,Subject over right edge of road,5,444,15,313,381,7,450,41500,70900,train
151865065,Other vehicle ahead - decelerating,4,448,15,297,388,0,447,1048500,1078100,train
138077517,Other vehicle ahead - decelerating,4,448,15,306,370,3,450,228200,257900,train
134034306,Other vehicle from driveway - turning into same direction,3,439,15,321,439,11,449,41800,70900,train
135427512,Other vehicle ahead - decelerating,4,448,15,304,358,3,450,1607200,1636900,train
151553245,Subject vehicle backing,7,440,15,323,454,12,451,11800,41000,train
151859405,Other vehicle lane change - right in front of subject,2,450,15,299,391,0,449,5323000,5352800,train
138361417,Subject over right edge of road,5,442,15,315,398,8,449,662700,691900,train
151568820,Other vehicle ahead - decelerating,4,443,15,317,416,9,451,664500,693900,train
29750780,Subject over left edge of road,5,448,15,305,377,3,450,217300,246900,train
132359842,Animal in roadway,9,449,15,302,430,1,449,334200,363900,train
31577986,Other vehicle ahead - slowed and stopped 2 seconds or less,4,445,15,309,376,5,449,914500,943900,train
134948202,Other vehicle ahead - decelerating,4,440,15,320,386,10,449,596700,625900,train
138353264,Subject in intersection - turning right,1,438,15,287,328,0,437,831100,860100,train
134948262,Other vehicle ahead - stopped on roadway more than 2 seconds,4,449,15,299,379,0,448,366100,395800,train
29880064,Other vehicle lane change - left in front of subject,2,442,15,316,360,8,449,1382600,1411900,train
116163143,Other vehicle entering intersection - turning onto opposite direction,3,437,15,326,405,13,449,180900,209900,test
151338015,Other vehicle ahead - decelerating,4,438,15,328,414,14,451,1217900,1246900,train
135947162,Other vehicle ahead - decelerating,4,445,15,312,351,6,450,1625500,1654900,train
61432337,Other vehicle ahead - decelerating,4,442,15,317,420,9,450,811700,840900,train
151593378,Other vehicle ahead - decelerating,4,438,15,327,400,14,451,826900,855900,train
151864995,Subject over right edge of road,5,445,15,313,363,7,451,291500,320900,train
138288233,Subject over right edge of road,5,439,15,321,364,11,449,1588900,1617900,train
128906366,Other vehicle ahead - slowed and stopped 2 seconds or less,4,443,15,316,352,8,450,215600,245000,train
135125933,Subject over left edge of road,5,448,15,298,362,0,447,1043100,1072800,train
31297536,Other vehicle ahead - decelerating,4,444,15,315,360,7,450,670500,699900,train
151864771,Animal approaching roadway,9,440,15,324,404,12,451,427800,457000,train
151551953,Other vehicle ahead - decelerating,4,445,15,313,383,7,451,472400,501900,train
